judet,NUTS_ID,an,temperatura_medie_anuala_C,precipitatii_anuale_mm,judet_std,schimbare_temp_anuala_C,schimbare_precipitatii_anuala_mm,schimbare_precipitatii_anuala_pct
Botoşani,RO212,2022,10.768040556066177,441.24537522266894,Botosani,1.1768597771139717,-183.80577619321207,-29.40651749490434
Botoşani,RO212,2023,11.62550838694853,251.26828454522524,Botosani,0.8574678308823529,-189.9770906774437,-43.054749430874864
Botoşani,RO212,2024,12.180191578584559,612.1903930295916,Botosani,0.5546831916360286,360.9221084843664,143.6401371297637
Braşov,RO122,2012,7.9019248268821025,809.9734041399577,Brasov,0.7900668057528408,67.57755353869027,9.102630824776181
Braşov,RO122,2013,7.920989990234375,833.171359912577,Brasov,0.019065163352272485,23.197955772619366,2.8640391961080924
Braşov,RO122,2014,8.333515514026988,931.7050618590279,Brasov,0.4125255237926133,98.53370194645083,11.826342897431052
Braşov,RO122,2015,8.266625144264914,830.4609570482916,Brasov,-0.06689036976207419,-101.2441048107363,-10.866540169774785
Braşov,RO122,2016,7.710083701393821,1035.5848872133276,Brasov,-0.5565414428710929,205.12393016503609,24.700008883513114
Braşov,RO122,2017,7.499950755726207,909.2477561479265,Brasov,-0.2101329456676142,-126.3371310654012,-12.199592001131254
Braşov,RO122,2018,8.35426191850142,866.9030813378366,Brasov,0.8543111627752129,-42.34467481008983,-4.657110729586522
Braşov,RO122,2019,8.704570423473012,819.5683749704199,Brasov,0.3503085049715917,-47.33470636741674,-5.460207419538532
Braşov,RO122,2020,8.38591142134233,883.8504249370573,Brasov,-0.31865900213068166,64.28204996663737,7.843402933764665
Braşov,RO122,2021,7.295982360839844,952.9684472578493,Brasov,-1.0899290605024863,69.11802232079208,7.820103987132687
Braşov,RO122,2022,8.080502596768467,665.7886948185889,Brasov,0.784520235928623,-287.1797524392605,-30.135284464623712
Braşov,RO122,2023,8.833500948819248,424.5315537020056,Brasov,0.7529983520507812,-241.25714111658323,-36.2362928349692
Braşov,RO122,2024,9.517314564098012,734.4560981660404,Brasov,0.6838136152787637,309.9245444640348,73.00388905404715
Brăila,RO221,2012,12.609327799479166,676.6279077416658,Braila,1.1481038411458329,228.65754999677335,51.04300899457903
Brăila,RO221,2013,12.775828450520834,604.4032584718863,Braila,0.16650065104166778,-72.22464926977955,-10.674204898056717
Brăila,RO221,2014,12.191689453125,745.5610301240285,Braila,-0.5841389973958329,141.1577716521423,23.354899179238654
Brăila,RO221,2015,12.818063151041667,607.8858072425921,Braila,0.6263736979166659,-137.6752228814364,-18.465989680084714
Brăila,RO221,2016,12.556761067708333,664.2829972889026,Braila,-0.2613020833333337,56.39719004631047,9.277596116634413
Brăila,RO221,2017,12.117711588541667,660.5553069631259,Braila,-0.43904947916666615,-3.7276903257767344,-0.5611599786522148
Brăila,RO221,2018,12.45958984375,539.2444529050589,Braila,0.3418782552083339,-121.31085405806698,-18.36498061241659
Brăila,RO221,2019,13.31123046875,443.28265136241913,Braila,0.8516406249999999,-95.96180154263976,-17.795602908044216
Brăila,RO221,2020,13.818824869791667,455.0460775392254,Braila,0.5075944010416666,11.763426176806263,2.653707773280023
Brăila,RO221,2021,12.216526692708333,600.970855495135,Braila,-1.602298177083334,145.92477795590958,32.06813225267955
Brăila,RO221,2022,13.431277669270834,251.7747606790066,Braila,1.2147509765625006,-349.1960948161284,-58.105329338879265
Brăila,RO221,2023,13.983854166666667,266.21838419914246,Braila,0.5525764973958331,14.443623520135873,5.736724158205186
