an,judet,emig_masc_nr,emig_fem_nr,emigranti_total_nr,emig_15_64_nr,imig_masc_nr,imig_fem_nr,imigranti_total_nr,imigranti_15_64_nr,populatie_15_64,populatie_rurala,populatie_totala,pondere_rurala,rata_emig_def,rata_imig_def,rata_emig_15_64,rata_imig_15_64,intensitate_migratie,sup_grau_ha,sup_orz_orzoaica_ha,sup_porumb_boabe_ha,sup_floarea_soarelui_ha,sup_rapita_ha,sup_soia_boabe_ha,sup_totala_cultivata_ha,pondere_grau,pondere_orz_orzoaica,pondere_porumb_boabe,pondere_floarea_soarelui,pondere_rapita,pondere_soia_boabe,prod_grau_tone,prod_orz_orzoaica_tone,prod_porumb_boabe_tone,prod_floarea_soarelui_tone,prod_rapita_tone,prod_soia_boabe_tone,yield_grau,yield_orz_orzoaica,yield_porumb_boabe,yield_floarea_soarelui,yield_rapita,yield_soia_boabe,ocupati_total_nr,ocupati_agri_nr,pondere_ocupati_agri,temperatura_medie_anuala_C,precipitatii_anuale_mm,tractoare_nr,pluguri_nr,semanatori_mecanice_nr,masini_stropit_prafuit_mecanice_nr,combine_cereale_nr,tractoare_1000ha,pluguri_1000ha,semanatori_1000ha,masini_stropit_1000ha,combine_1000ha
2022,Bihor,298,383,681,578,159,141,300,236,359691,289780,553123,52.38979395,1.231190892,0.542374842,1.606934841,0.656118724,1.773565735,83677,5490,96930,30979,17784,5915,240775,34.75319281,2.280137057,40.25750182,12.86636902,7.386148894,2.4566504,320820,21931,284432,50183,45295,8630,3.834028467,3.994717668,2.934406273,1.619903806,2.546952317,1.459002536,235100,30000,12.76052744,10.88133545,631.7185082,15099,9437,3186,168,1132,62.70999896,39.19426851,13.23227079,0.697746859,4.701484789
2012,Bistrita-Nasaud,169,165,334,263,29,19,48,43,190330,179334,284874,62.95204196,1.17244817,0.168495545,1.38181054,0.225923396,1.340943715,4438,2363,24299,466,0,11,31577,14.05453336,7.483294803,76.95157868,1.475757672,0,0.034835482,9714,4430,52225,199,0,6,2.188823795,1.874735506,2.149265402,0.427038627,,0.545454545,131700,44700,33.94077449,7.269302029,847.1228339,2610,1992,552,45,224,82.65509706,63.08389017,17.481078,1.42508788,7.093770783
2013,Bistrita-Nasaud,157,164,321,274,34,33,67,60,189754,178070,284090,62.68084058,1.129923616,0.235840755,1.443974831,0.316198868,1.36576437,2513,2091,22649,487,1,7,27748,9.056508577,7.535678247,81.62390082,1.755081447,0.003603863,0.025227043,6874,5341,66038,590,1,8,2.735376045,2.554280249,2.915713718,1.211498973,1,1.142857143,130200,42300,32.48847926,7.520638021,916.6995652,2610,1992,552,45,224,94.06083321,71.78895776,19.89332565,1.621738504,8.072653885
2014,Bistrita-Nasaud,96,123,219,189,32,29,61,53,188913,177090,283631,62.43675762,0.772129986,0.21506817,1.000460529,0.280552424,0.987198155,2483,2104,22884,490,19,19,27999,8.868173863,7.514554091,81.73149041,1.750062502,0.067859566,0.067859566,8206,6730,79711,671,48,34,3.304873137,3.198669202,3.483263415,1.369387755,2.526315789,1.789473684,128800,40700,31.59937888,8.444218614,875.2054417,2629,1995,561,45,226,93.89621058,71.25254473,20.03642987,1.607200257,8.071716847
2015,Bistrita-Nasaud,138,129,267,222,53,50,103,85,187528,175873,282971,62.15230536,0.943559587,0.363994897,1.183823216,0.453265646,1.307554484,2965,2488,23977,521,75,14,30040,9.870173103,8.28229028,79.81691079,1.734354194,0.249667111,0.046604527,9612,5982,60454,465,172,22,3.241821248,2.404340836,2.521332944,0.892514395,2.293333333,1.571428571,129100,35300,27.34314485,8.106655545,874.4829,2721,2049,591,45,254,90.5792277,68.20905459,19.67376831,1.498002663,8.45539281
2016,Bistrita-Nasaud,180,205,385,329,63,51,114,96,185770,174775,282036,61.96903941,1.365073962,0.404203719,1.771007159,0.516768047,1.769277681,3095,2619,23836,646,0,54,30250,10.23140496,8.65785124,78.79669421,2.13553719,0,0.178512397,9725,6483,72959,720,0,112,3.142164782,2.475372279,3.060874308,1.114551084,,2.074074074,127200,30400,23.89937107,7.49047309,1011.612316,2758,2252,591,45,245,91.17355372,74.44628099,19.53719008,1.487603306,8.099173554
2017,Bistrita-Nasaud,175,187,362,306,83,89,172,137,183794,173419,280828,61.75274545,1.289045252,0.61247454,1.664907451,0.745399741,1.901519791,4018,2672,19042,373,38,45,26188,15.34290515,10.20314648,72.71269284,1.424316481,0.145104628,0.171834428,12653,7795,86367,863,23,85,3.149079144,2.917290419,4.535605504,2.313672922,0.605263158,1.888888889,127300,31000,24.35192459,7.39784885,927.6894665,3273,2298,539,41,170,124.9809073,87.75011456,20.58194593,1.565602566,6.491522835
2018,Bistrita-Nasaud,212,230,442,359,111,78,189,159,182018,171753,279568,61.43514279,1.581010702,0.676043038,1.972332407,0.87353998,2.25705374,3861,2700,18889,365,0,27,25842,14.94079406,10.44810773,73.09418776,1.412429379,0,0.104481077,12277,8166,106695,778,0,88,3.17974618,3.024444444,5.648525597,2.131506849,,3.259259259,125000,31200,24.96,8.14209866,928.5586732,3098,2238,515,32,106,119.882362,86.60320409,19.92879808,1.23829425,4.101849702
2019,Bistrita-Nasaud,169,200,369,312,72,80,152,129,180260,170107,278544,61.07006433,1.324745821,0.545694756,1.730833241,0.715632975,1.870440577,4053,2570,19021,529,0,121,26294,15.41416293,9.774092949,72.33969727,2.011865825,0,0.46018103,13270,5830,98633,1648,0,348,3.274117937,2.26848249,5.185479207,3.115311909,,2.876033058,125200,31100,24.84025559,8.317428928,848.3149728,2925,2244,515,32,98,111.2421085,85.34266373,19.58621739,1.217007682,3.727086027
2020,Bistrita-Nasaud,122,159,281,240,48,44,92,77,178296,168714,277372,60.82589447,1.013079907,0.331684525,1.346076188,0.43186611,1.344764432,3352,2408,18971,512,51,55,25349,13.22340132,9.499388536,74.83924415,2.019803543,0.201191368,0.216971084,12684,4938,84827,1101,178,79,3.784009547,2.050664452,4.471403721,2.150390625,3.490196078,1.436363636,125100,30100,24.0607514,7.93921441,1013.791611,2811,2254,511,32,97,110.8919484,88.91869502,20.15858614,1.262377214,3.82658093
2021,Bistrita-Nasaud,232,221,453,365,88,84,172,139,184882,175917,286029,61.50320422,1.583755493,0.601337627,1.974232213,0.751830898,2.18509312,3602,1479,15964,437,61,182,21725,16.57997699,6.807825086,73.48216341,2.01150748,0.280782509,0.837744534,14679,4714,84033,996,212,412,4.07523598,3.187288709,5.263906289,2.279176201,3.475409836,2.263736264,108500,15200,14.00921659,6.864635552,1020.931869,2800,2254,511,34,96,128.8837745,103.7514384,23.52128884,1.565017261,4.418872267
2022,Bistrita-Nasaud,270,309,579,484,77,100,177,156,192417,183503,295840,62.02778529,1.957138994,0.598296376,2.515370264,0.810739176,2.55543537,3797,1586,16359,543,75,218,22578,16.81725574,7.02453716,72.45548764,2.404996014,0.33218177,0.965541678,14824,5405,82175,1150,266,494,3.904134843,3.407944515,5.023228804,2.11786372,3.546666667,2.266055046,112100,15500,13.82694023,7.409889052,770.6998685,2793,2259,511,34,93,123.7044911,100.0531491,22.63265125,1.50589069,4.119053946
2012,Botosani,101,138,239,165,417,245,662,589,259760,242525,408567,59.35990915,0.584971376,1.620297283,0.635201725,2.267477672,2.205268659,23208,4915,105338,26167,1504,32058,193190,12.01304415,2.544127543,54.52559656,13.54469693,0.778508204,16.59402661,55913,7722,156339,23635,1369,24041,2.409212341,1.57110885,1.484165259,0.903236901,0.910239362,0.749922016,150800,77600,51.45888594,10.22012437,561.9203092,2832,2552,1494,53,504,14.65914385,13.20979347,7.73331953,0.274341322,2.608830685
2013,Botosani,105,165,270,202,483,331,814,701,258623,240407,404822,59.38585354,0.6669598,2.010760285,0.781059689,2.710509119,2.677720084,23841,3920,103465,29935,2748,28790,192699,12.37214516,2.034260686,53.69254641,15.53459022,1.426058257,14.94039928,72570,8356,514855,59636,4760,56463,3.043915943,2.131632653,4.976127193,1.992183063,1.73216885,1.961201806,148600,73800,49.66352624,9.999977022,680.5255267,2759,2561,1503,53,510,14.31766641,13.29015719,7.799729111,0.275040348,2.646614668
2014,Botosani,84,102,186,152,419,220,639,600,256754,238272,401287,59.37695465,0.463508661,1.592376529,0.592006356,2.336867196,2.055885189,26004,4338,105716,32804,5723,29247,203832,12.75756505,2.128223243,51.86428039,16.09364575,2.807704384,14.34858118,83156,11208,568728,71266,13709,62854,3.197815721,2.583679115,5.37977222,2.172478966,2.395421981,2.149075119,145100,72300,49.82770503,9.931383559,744.6924556,3026,2927,1689,77,524,14.84555909,14.35986499,8.286235724,0.377762079,2.570744535
2015,Botosani,119,158,277,231,288,160,448,421,253878,235572,397052,59.33026405,0.697641619,1.128315687,0.909885851,1.65827681,1.825957305,25899,4808,106315,34603,3725,30199,205549,12.59991535,2.339101625,51.72246034,16.83442877,1.812219957,14.69187396,74825,10387,367915,56465,6540,51523,2.889107688,2.160357737,3.460612331,1.631794931,1.755704698,1.706116097,139400,62600,44.90674319,11.13825109,489.2011107,3196,2927,1761,77,533,15.54860398,14.2399136,8.567300254,0.374606542,2.59305567
2016,Botosani,152,226,378,327,982,492,1474,1371,250774,232670,392568,59.26871268,0.962890506,3.754763506,1.303962931,5.467073939,4.717654012,27525,5148,106785,35802,3789,21614,200663,13.71702805,2.565495383,53.21608867,17.84185425,1.888240483,10.77129316,83140,10208,334027,50640,7032,19989,3.020526794,1.982905983,3.128032963,1.41444612,1.855898654,0.924817248,131600,53500,40.65349544,10.77735811,731.6798945,4735,3273,1864,57,555,23.59677669,16.31092927,9.289206281,0.284058347,2.765831269
2017,Botosani,149,236,385,313,1286,769,2055,1857,247671,229667,387897,59.20824343,0.992531523,5.297798127,1.263773312,7.49784997,6.290329649,26168,5118,102707,39457,5084,22121,200655,13.04128978,2.550646632,51.18586629,19.66410007,2.533702126,11.02439511,114207,14161,533912,119825,12323,36553,4.364376338,2.766901133,5.19839933,3.036850242,2.423878836,1.652411735,131700,53600,40.69855733,10.55296846,550.405002,4388,3598,1806,29,571,21.86838105,17.93127507,9.000523286,0.144526675,2.845680397
2018,Botosani,192,240,432,351,3704,2057,5761,5312,244660,226222,382815,59.09434061,1.128482426,15.04904458,1.434643996,21.71176326,16.177527,27190,4753,105528,37445,5724,20806,201446,13.4974137,2.35944124,52.38525461,18.58810798,2.841456271,10.3283262,117290,14180,772097,114984,13500,51174,4.313718279,2.983378919,7.316513153,3.070743758,2.358490566,2.459578968,132200,54500,41.22541604,10.32890769,637.7730035,4545,3463,1860,24,570,22.56187762,17.19071116,9.233243648,0.119138628,2.829542408
2019,Botosani,200,274,474,397,3134,2108,5242,4592,242340,223223,379004,58.89726758,1.250646431,13.83098859,1.638194273,18.94858463,15.08163502,28484,4461,108669,76465,4999,21729,244807,11.63528821,1.822251815,44.38966206,31.23480946,2.042016772,8.875971684,119720,12530,656634,158361,11210,41779,4.203061368,2.808787267,6.042514425,2.07102596,2.24244849,1.922729992,133700,54400,40.6881077,11.29502097,556.9807466,4975,3814,1793,9,640,20.32213131,15.57961986,7.324136973,0.036763655,2.61430433
2020,Botosani,158,208,366,295,1381,1016,2397,2070,239757,221318,375562,58.92981718,0.97453949,6.382434858,1.230412459,8.633741663,7.356974348,37439,3873,108210,74941,4567,20546,249576,15.00104177,1.551831907,43.35753438,30.02732635,1.829903516,8.232362086,107441,6482,468908,140314,9674,31571,2.869761479,1.673638007,4.333314851,1.87232623,2.118239545,1.536600798,132700,52300,39.41220799,11.31271614,643.5610824,6054,3416,1854,28,710,24.25714011,13.68721351,7.428598904,0.112190275,2.844824823
2021,Botosani,289,349,638,519,2239,1673,3912,3382,246636,230591,382265,60.32228951,1.668999254,10.23373838,2.104315672,13.71251561,11.90273763,31324,3379,116276,42733,8306,17481,219499,14.27068005,1.539414758,52.97336207,19.46842582,3.784071909,7.964045394,152326,11255,740031,115643,22292,43011,4.862916613,3.33086712,6.364434621,2.706175555,2.683843005,2.460442766,104900,25400,24.2135367,9.591180779,625.0511514,5503,3868,1726,30,620,25.07072925,17.62194816,7.863361564,0.136674882,2.824614235
2022,Botosani,479,551,1030,852,2451,2158,4609,3849,254397,240572,390566,61.59573542,2.637198322,11.8008224,3.349096098,15.1298954,14.43802072,38402,3810,121268,44306,8788,16988,233562,16.44188695,1.63125851,51.92111731,18.96969541,3.762598368,7.273443454,115074,9774,377572,78670,17591,24548,2.996562679,2.565354331,3.113533661,1.775606013,2.001706873,1.445020014,108200,26000,24.02957486,10.76804056,441.2453752,5345,3751,1659,28,691,22.88471584,16.05997551,7.103039022,0.119882515,2.958529213
2012,Braila,78,133,211,168,69,63,132,114,211425,119565,317691,37.63562707,0.664167383,0.415498078,0.794608017,0.539198297,1.079665461,67888,29223,101339,95469,8977,9176,312072,21.75395422,9.364185188,32.47295496,30.59197877,2.876579764,2.940347099,227812,83864,321456,149498,20163,21947,3.355703512,2.86979434,3.172085772,1.565932397,2.246073298,2.391782912,123800,39900,32.22940226,12.6093278,676.6279077,3350,2906,1740,46,620,10.73470225,9.311953652,5.575636392,0.147401882,1.986721013
2013,Braila,77,141,218,188,34,40,74,68,208971,118582,313925,37.7739906,0.694433384,0.235725094,0.899646362,0.325404003,0.930158477,77316,34020,99983,85448,23933,8816,329516,23.46350405,10.32423312,30.34238095,25.931366,7.263076755,2.675439129,340669,128044,523748,191217,65908,32099,4.406190181,3.763786008,5.238370523,2.237817152,2.753854511,3.640993648,122300,38100,31.1529027,12.77582845,604.4032585,3150,2806,1660,46,612,9.559475109,8.515519732,5.037691645,0.139598684,1.85726945
2014,Braila,67,100,167,148,31,40,71,60,205490,117550,310228,37.89148626,0.538313756,0.228863932,0.720229695,0.291985011,0.767177689,66229,35096,91797,79980,26700,11773,311575,21.25619835,11.26406162,29.46224825,25.66958196,8.569365321,3.778544492,269348,145103,532842,189966,76166,39896,4.066919325,4.134459767,5.804568777,2.375168792,2.852659176,3.388770917,119700,37000,30.91060986,12.19168945,745.5610301,3062,2706,1635,46,609,9.827489369,8.684907326,5.247532697,0.147637006,1.954585573
2015,Braila,93,117,210,190,37,39,76,65,201132,116348,306001,38.02209797,0.686272267,0.248365201,0.944653263,0.323170853,0.934637469,67838,33551,91119,78230,23487,17148,311373,21.78673167,10.77517961,29.26361631,25.12420794,7.543043231,5.507221243,297203,127249,438705,149559,66147,53151,4.381069607,3.792703645,4.814638001,1.91178576,2.816323924,3.099545136,117600,32300,27.46598639,12.81806315,607.8858072,2916,2557,1635,46,609,9.364973842,8.212015814,5.250936979,0.147732784,1.95585359
2016,Braila,148,186,334,291,51,55,106,87,196722,115065,301436,38.17228201,1.108029565,0.351650102,1.479244823,0.442248452,1.459679667,72839,37248,94050,99134,18900,19525,341696,21.31690157,10.90091777,27.52446619,29.01233845,5.531232441,5.714143566,362188,178781,541734,225249,53806,56992,4.97244608,4.799747637,5.760063796,2.272166966,2.846878307,2.918924456,115800,28300,24.43868739,12.55676107,664.2829973,2816,2447,1635,46,609,8.241243679,7.161336393,4.784955048,0.134622588,1.782286009
2017,Braila,160,210,370,317,59,59,118,101,192083,113782,296692,38.3502083,1.247084519,0.397718846,1.650328244,0.525814361,1.644803365,70396,32942,90732,86730,26304,20278,327382,21.50270937,10.06225144,27.71441313,26.49198795,8.034650653,6.193987452,369267,158828,624720,276994,74001,68134,5.24556793,4.82144375,6.885332628,3.193750721,2.813298358,3.359996055,119300,28500,23.88935457,12.11771159,660.555307,2637,2209,1635,46,609,8.054810588,6.747469317,4.994165837,0.140508641,1.860212229
2018,Braila,157,263,420,353,56,70,126,116,187716,112257,291917,38.45510882,1.438765128,0.431629539,1.88050033,0.617954783,1.870394667,72689,32105,97693,85551,25203,20569,333810,21.77556095,9.617746622,29.26604955,25.62865103,7.550103352,6.161888499,383338,158658,877282,252635,62989,85040,5.27367277,4.941847064,8.979988331,2.953033863,2.49926596,4.134376975,118100,28700,24.30143946,12.45958984,539.2444529,2477,2099,1617,46,619,7.420388844,6.288008148,4.844072976,0.137802942,1.854348282
2019,Braila,164,237,401,346,45,63,108,94,184021,110536,287878,38.39682088,1.392951181,0.375158921,1.880220192,0.510811266,1.768110102,65713,24693,125418,80321,6481,16690,319316,20.57930076,7.733091984,39.27707976,25.15407934,2.029650879,5.226797279,336331,125821,954648,226564,12314,55300,5.118180573,5.095411655,7.611730374,2.820731814,1.90001543,3.313361294,117900,28300,24.00339271,13.31123047,443.2826514,2416,2094,1617,46,618,7.566172694,6.557767227,5.063949191,0.144057924,1.935386889
2020,Braila,151,193,344,303,20,37,57,51,180052,108916,283505,38.41766459,1.21338248,0.201054655,1.682847177,0.283251505,1.414437135,64810,23493,118211,81454,6345,15835,310148,20.89647523,7.574770755,38.1143841,26.26294543,2.04579749,5.105626991,135522,68232,449505,128021,9701,40712,2.091066193,2.904354489,3.802564905,1.571696909,1.52892041,2.571013578,116600,27100,23.24185249,13.81882487,455.0460775,2148,1894,1617,46,621,6.925725783,6.106761933,5.21363994,0.148316288,2.002269884
2021,Braila,210,288,498,420,39,57,96,83,177491,108411,280595,38.63611255,1.774799979,0.342130116,2.366317165,0.467629345,2.116930095,66872,24135,112125,58946,5743,14651,282472,23.67385086,8.544209692,39.69419978,20.86790903,2.033121867,5.186708771,359182,113815,852229,146002,16018,52048,5.371186745,4.715765486,7.600704571,2.476877142,2.789134599,3.552522012,104000,15000,14.42307692,12.21652669,600.9708555,1948,1694,1642,46,647,6.896258744,5.997054575,5.812965533,0.162847999,2.290492509
2022,Braila,312,330,642,558,50,55,105,90,175815,108403,278705,38.89524766,2.303510881,0.376742434,3.173790632,0.511901715,2.680253314,71461,23151,110646,58730,6216,16754,286958,24.90294747,8.067731166,38.55825591,20.46640972,2.166170659,5.838485074,267758,89345,547948,116793,14157,47575,3.746910902,3.859228543,4.952262169,1.988642942,2.277509653,2.839620389,106600,15300,14.35272045,13.43127767,251.7747607,1907,1686,1649,41,637,6.645571826,5.875424278,5.746485548,0.142878052,2.219837049
2012,Brasov,202,272,474,380,141,115,256,224,384763,153665,550171,27.93040709,0.861550318,0.465309876,0.987620951,0.582176561,1.326860194,14512,5026,9227,0,725,307,29797,48.70288955,16.86746988,30.96620465,0,2.433130852,1.030305064,40860,10004,16697,0,1343,287,2.815600882,1.990449662,1.809580579,,1.852413793,0.93485342,237600,32300,13.59427609,7.901924827,809.9734041,4704,3716,1086,78,366,157.8682418,124.7105413,36.44662214,2.617713193,12.28311575
2013,Brasov,221,329,550,437,136,132,268,233,383631,155209,550863,28.17560809,0.998433367,0.48650935,1.139115452,0.607354463,1.484942717,14480,4962,9216,0,940,335,29933,48.3747035,16.57702202,30.78876157,0,3.140346774,1.119166138,49384,12732,40911,0,2210,628,3.410497238,2.565900846,4.439127604,,2.35106383,1.874626866,241700,30400,12.57757551,7.92098999,833.1713599,4599,3880,1149,20,397,153.6431363,129.6228243,38.38572813,0.668158888,13.26295393
2014,Brasov,169,252,421,382,139,153,292,249,380512,156290,551081,28.36062212,0.76395303,0.52986766,1.003910521,0.654381465,1.293820691,14249,4947,9252,0,1048,501,29997,47.50141681,16.49164916,30.84308431,0,3.493682702,1.670167017,52907,14420,44058,0,3234,1011,3.713032494,2.914897918,4.761997406,,3.085877863,2.017964072,240500,29300,12.18295218,8.333515514,931.7050619,4559,3945,1179,20,396,151.9818649,131.5131513,39.30393039,0.66673334,13.20132013
2015,Brasov,270,371,641,548,156,152,308,254,376323,157731,551151,28.61847298,1.16302066,0.55883052,1.456195874,0.674952102,1.721851181,9850,5710,10010,136,1148,869,27723,35.53006529,20.59661653,36.10720341,0.490567399,4.140965985,3.134581395,37183,13847,34287,252,3387,1785,3.774923858,2.425043783,3.425274725,1.852941176,2.950348432,2.054085155,243600,25800,10.591133,8.266625144,830.460957,4559,3945,1179,20,396,164.448292,142.3006168,42.52786495,0.721422645,14.28416838
